gx,gy,gz,std,skewness,f25,f75,label,gx_abs,gy_abs,gz_abs
-0.009310207864424668,4.350795710313783,7.965258837547994,2.157408530855162,1.0166613192414617,3.432087912087912,4.163516483516483,brushing,0.009310207864424668,4.350795710313783,7.965258837547994
0.3688212402104114,3.8667371724419195,8.310902819539777,2.1046602523859,1.0754160956644006,3.5249569707401034,4.993689041881813,brushing,0.3688212402104114,3.8667371724419195,8.310902819539777
-3.973781960204647,5.518875077252426,6.240810943403439,3.150447177438587,0.7515040019348493,4.399788471708091,5.956636700158646,brushing,3.973781960204647,5.518875077252426,6.240810943403439
-4.840120422780962,4.3241596725635985,6.188914716302619,2.671748395707018,1.7018731910803255,3.330387825233186,7.351988217967599,brushing,4.840120422780962,4.3241596725635985,6.188914716302619
6.442087411228492,5.966469985513903,3.0186199342825857,0.9899416079360301,0.7859550578506701,2.1020527859237537,10.360117302052785,brushing,6.442087411228492,5.966469985513903,3.0186199342825857
-3.2854096285887975,9.126655505396275,1.2395487657827342,0.5218628011276341,1.4809437690638108,2.6468155500413566,10.904880066170389,brushing,3.2854096285887975,9.126655505396275,1.2395487657827342
-1.9207411258542615,8.891031292147956,3.5420707219120384,1.9231579554327538,0.8801940587438193,4.082551594746716,4.562851782363977,brushing,1.9207411258542615,8.891031292147956,3.5420707219120384
2.3832559390549726,8.582331954212123,3.7404456961134094,1.5057076268145713,3.090957036783235,3.1936966513460274,7.227839789888378,brushing,2.3832559390549726,8.582331954212123,3.7404456961134094
0.5599187795959959,8.194209674518971,5.184424264221063,3.1238292455312853,0.20516460817584709,3.7412935323383083,4.298507462686567,brushing,0.5599187795959959,8.194209674518971,5.184424264221063
-2.9537280684630938,5.711756943522633,6.890395021433758,1.5635985737473375,0.9014810752428333,4.230719377835386,9.539857420609202,brushing,2.9537280684630938,5.711756943522633,6.890395021433758
0.5092490471736308,5.616991721230228,7.147105222744978,1.5462023631704545,0.33850379056737895,4.375434530706837,5.5619930475086905,brushing,0.5092490471736308,5.616991721230228,7.147105222744978
2.3369595091240294,6.816950560864147,6.079844044613468,1.7075462421204217,0.13405175634315694,4.549602122015915,5.636074270557029,brushing,2.3369595091240294,6.816950560864147,6.079844044613468
-3.3113220090029065,5.087142052181401,6.78370233429778,2.2856102852434232,1.6327238629070897,4.1702574881765635,8.407777193904362,brushing,3.3113220090029065,5.087142052181401,6.78370233429778
-2.3372522906825925,6.272100491777125,6.821538312143219,2.873769443098207,1.5524377545926225,4.642487046632124,9.358664363845712,brushing,2.3372522906825925,6.272100491777125,6.821538312143219
-6.309156781666267,3.9049178038619385,4.282368365929914,0.5296796263027445,1.3805809718458408,0.7417900837089504,4.285898261429491,drinking,6.309156781666267,3.9049178038619385,4.282368365929914
4.219718292881381,2.0833368491474653,7.3600535207362725,0.48411339448432295,2.229789809146684,0.576288144072036,7.043521760880441,drinking,4.219718292881381,2.0833368491474653,7.3600535207362725
-4.474328385753079,3.1266048878226256,4.339478263162058,0.5291863192783782,1.434530493922249,0.6301969365426696,5.741794310722101,drinking,4.474328385753079,3.1266048878226256,4.339478263162058
-4.9897216723258655,3.6371055495103373,5.5576189414895705,0.4836228837862459,0.18636869919780988,0.9749727965179543,6.685527747551687,drinking,4.9897216723258655,3.6371055495103373,5.5576189414895705
3.9868769261121284,2.5282360384508107,7.705768301891927,0.4355812467331442,1.631247957889685,0.5059288537549407,8.383963862224732,drinking,3.9868769261121284,2.5282360384508107,7.705768301891927
-6.191385412058602,4.268234926748029,2.894135939004398,0.44781315074714834,0.6903714726757771,0.7602591792656588,1.7969762419006479,drinking,6.191385412058602,4.268234926748029,2.894135939004398
