gx,gy,gz,std,skewness,f25,f75,label,gx_abs,gy_abs,gz_abs
-1.544600571289606,-3.8173233474438297,8.094007229740035,2.9086575261583656,0.6108523764774672,2.145740677386247,2.671228190215532,brushing,1.544600571289606,3.8173233474438297,8.094007229740035
1.564355323391468,6.303785070351335,6.1555593001376145,4.2498086736217235,0.9354021215632693,3.4685314685314683,7.794871794871795,brushing,1.564355323391468,6.303785070351335,6.1555593001376145
2.2670428549641604,-6.6546513679438535,5.230422808134998,1.7864490217460938,1.693576019675015,2.732191610821544,5.782079920575825,brushing,2.2670428549641604,6.6546513679438535,5.230422808134998
-1.437778081372379,-2.053975017446433,8.250626779259237,5.11006098737199,0.5873384896421143,3.7658596383695984,3.9227704566349986,brushing,1.437778081372379,2.053975017446433,8.250626779259237
2.321438753392826,-3.5082267481595752,7.654043076682746,1.732776567155733,1.8890933719200798,2.406482982171799,6.555591572123177,brushing,2.321438753392826,3.5082267481595752,7.654043076682746
2.1958339506151576,-3.71640063255596,6.4564497624469865,3.1059856490261177,1.0548814372276898,3.147841006577066,6.661710037174721,brushing,2.1958339506151576,3.71640063255596,6.4564497624469865
-0.3678753130449136,-7.357635425561688,4.410341784051035,2.416209573344402,0.7528490038871796,3.697438951756998,7.661703394877904,brushing,0.3678753130449136,7.357635425561688,4.410341784051035
-0.9986042172319042,-5.6532008250789,5.891945276569071,2.254354258343369,1.1078064173760047,2.632788868723533,4.762250453720508,brushing,0.9986042172319042,5.6532008250789,5.891945276569071
0.261433108672313,-4.130699779315281,7.802449898604319,2.372297603975922,0.3366887331175975,3.801980198019802,4.475247524752476,brushing,0.261433108672313,4.130699779315281,7.802449898604319
1.2800040160642572,-3.395457831325302,6.795224899598395,4.712576132066549,1.1442808499361967,3.328,9.088,brushing,1.2800040160642572,3.395457831325302,6.795224899598395
-0.051250492793200014,-4.851203697471451,6.693590002467973,1.9771850584283293,1.0730330213160955,2.621973929236499,8.751263633945198,brushing,0.051250492793200014,4.851203697471451,6.693590002467973
0.06085334658412901,-4.605552036784957,6.290374393303683,4.588246203010518,1.4143641184987497,3.717688062735986,6.9148997966889345,brushing,0.06085334658412901,4.605552036784957,6.290374393303683
0.2873300089119889,4.034273740926439,8.047961467552877,5.507913505102425,1.1472478561631214,0.32523997741389044,8.817617165443252,brushing,0.2873300089119889,4.034273740926439,8.047961467552877
1.1966599308203136,-5.440122611151509,6.277743183470796,4.059748767115747,0.7878909970060183,4.097365788596199,10.926308769589863,brushing,1.1966599308203136,5.440122611151509,6.277743183470796
-1.138337850456647,-4.301971591469849,7.703080754017963,4.137503396761414,0.6671037681988717,1.330812854442344,9.678638941398866,brushing,1.138337850456647,4.301971591469849,7.703080754017963
1.4834029114663323,-4.113313577469663,7.3533429949600935,3.174229834364399,0.22077673486403718,3.860682226211849,5.147576301615799,brushing,1.4834029114663323,4.113313577469663,7.3533429949600935
0.8052443183872539,-4.333508759948095,7.351550918579286,6.133424817373812,0.20199811060388473,4.353451150383461,4.737579193064355,brushing,0.8052443183872539,4.333508759948095,7.351550918579286
0.12132132804324613,-6.782726819959821,5.653425592756535,2.0137826006220916,0.5194872197755758,3.2401300510915,4.369716674407803,brushing,0.12132132804324613,6.782726819959821,5.653425592756535
-0.4760437943978998,-5.641048327489468,7.156571890463032,2.039754002909063,0.7594883098594291,4.487156240556059,6.5373224539135695,brushing,0.4760437943978998,5.641048327489468,7.156571890463032
-0.4760437943978998,-5.641048327489468,7.156571890463032,2.039754002909063,0.7594883098594291,4.487156240556059,6.5373224539135695,brushing,0.4760437943978998,5.641048327489468,7.156571890463032
